,Course_id,Course_url,Related URLs,Special Permission Required,Prerequisites,Corequisites,Cross-Listed Courses,Notes,Description
69,39500,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=39500&SEMESTER=M18,http://www.cit.cmu.edu/,No,None,None,None,None,"Juniors who have an accumulated QPA of at least 3.5 receive an invitation to participate in the program.       This course, open by invitation only, will provide the opportunity for close interaction with a faculty member through independent honors research in a number of disciplinary and interdisciplinary areas, as part of the CIT Honors Research Program. Students will work on their projects during their senior year, earning the equivalent of 18-24 units. Students are required to register for CIT Honor Research Project 39-500. To receive CIT College Honors, a student must complete at least 18 units in 39-500 on the same research topic. Students are also required to participate in the CIT poster competition at the Undergraduate Research Symposium, Meeting of the Minds, a university-wide celebration of undergraduate research."
70,39646,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=39646&SEMESTER=M18,http://www.cit.cmu.edu/,Yes,None,None,None,None,None
71,39660,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=39660&SEMESTER=M18,http://www.cit.cmu.edu/,No,None,None,None,None,"This project course is designed for ESTP students who are working on an independent investigation on a project related to energy with the advice and approval of the program advisor and/or affiliated faculty member.  Summary report, presentation or poster on work accomplished must be submitted at completion of semester. Once you have determined a suitable topic area, found an engineering faculty member who has agreed to supervise the project work, send the ESTP project approval form to the ESTP director for enrollment.  Variable units.  Restricted to ESTP students"
72,99099,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=99099&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
73,99239,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=99239&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
74,99270,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=99270&SEMESTER=M18,http://www.cmu.edu/,Yes,None,None,None,None,"This course consists of student participation in projects focused on undergraduate research or creative inquiry under the direction of a Carnegie Mellon faculty member. Tenure track, teaching track, research track, librarian track, and special faculty may serve as SURA mentors. The subject of the inquiry, the number of units, and the criteria for grading are to be determined by the student and the faculty mentor. This agreement should be formalized in a one-page apprenticeship verification form that includes documented approval from the faculty mentor with a copy to be submitted to the Undergraduate Research Office (URO). The students are responsible for finding a faculty member who is willing and able to supervise them on campus over the summer.  In addition to the research experience, course requirements include a series of workshop sessions over the course of the summer that will introduce students to the basics of research design.  Students will also be expected to present and/or attend  the  campus-wide undergraduate research symposium, Meeting of the Minds, in May of the following year.   Students may register for a maximum of nine units with work to be completed over an eight-week period during the summer all term."
75,99275,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=99275&SEMESTER=M18,http://www.cmu.edu/,Yes,None,None,None,None,"The goal of this course is to provide students with the tools they will need to become better equipped to handle the challenges they have or will face in their academic experiences.  It is designed to promote student awareness of the necessary components of a successful educational experience.   Each week, students will engage in self-awareness activities and group discussion of topics in key areas shown to be predictive of student success.  Through discussion with peers, exposure to academic findings, and self-reflection essays, this course will provide students with the opportunity for self-growth and allow them to become better connected with the campus community."
76,99405,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=99405&SEMESTER=M18,http://www.cmu.edu/,No,None,None,None,None,This is a Directed Study course option.  Available by SPECIAL PERMISSION ONLY.
77,99411,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=99411&SEMESTER=M18,http://www.cmu.edu/,Yes,None,None,None,None,to be determined
78,99412,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=99412&SEMESTER=M18,http://www.cmu.edu/,Yes,None,None,None,None,None
79,09001,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=09001&SEMESTER=M18,http://www.chem.cmu.edu/,No,None,None,None,None,None
80,09050,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=09050&SEMESTER=M18,http://www.chem.cmu.edu/,No,None,None,None,None,Missing Course Description - please contact the teaching department.
81,09101,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=09101&SEMESTER=N18,Action will be taken as soon as possible to fix the problem. Please check back later.,,,,,,
82,09105,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=09105&SEMESTER=M18,http://www.chem.cmu.edu/,Yes,None,None,None,None,"This course begins with a very brief survey of some fundamental principles of chemistry and a presentation of chemically interesting applications and sophisticated problems. These will form the basis for introducing the relationships between the structure of molecules and their chemical properties and behavior. The subject matter will include principles of atomic structure, chemical bonding, intermolecular interactions and molecular structures of organic and inorganic compounds including some transition metal complexes. Relevant examples will be drawn from such areas as environmental, materials, and biological chemistry. 3 hrs. lec, 2 hrs. rec."
83,09106,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=09106&SEMESTER=M18,http://www.chem.cmu.edu/,No,09105 or 09107,None,None,None,"This course provides an overview of  thermodynamics, kinetics and chemical equilibrium. Topics include the flow of energy in chemical systems; the spontaneity of chemical processes, i.e. entropy and free energy; the mechanisms and rates of chemical reactions; and the use of chemical equilibrium to reason about acid-base chemistry, solubility and electrochemistry. Applications include the energy economy, biological systems and environmental chemistry. 3 hrs. lec., 2 hrs. rec."
84,09107,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=09107&SEMESTER=M18,http://www.chem.cmu.edu/,No,None,None,None,None,"This is an honors introductory course designed to provide students with a rigorous coverage of general chemistry in the context of grand challenges in the field. Traditional topics, such as equilibrium, kinetics, acid-base chemistry, and quantum chemistry, will be discussed through current research on nucleic acid-based therapeutics, atmospheric chemistry of pollutants, and catalysts for the production of solar fuels. The approach will integrate traditional lectures and readings from the textbook with discussions of journal articles, on-line content on research methods, and guest lectures from CMU faculty in these areas. This course assumes strong preparation in chemistry (AP Chemistry score of 3 or greater; IB Chemistry score of 5 or greater; SAT II Chemistry exam with a score of 700 or greater) and will be offered at an accelerated pace. The goal is to teach core principles of chemistry while exposing students to the diversity of modern chemical research and how it is addressing grand challenges facing society. 3 hrs. lec., 2 hrs. rec."
